item,itemLabel,position,positionLabel,start,psid
Q5529326,Gbemisola Ruqayyah Saraki,Q111079667,Minister of State for Transportation,2019-08-21,Q5529326-1ADFE741-3112-4508-93FC-E1EE850D7917
Q5576947,Godswill Akpabio,Q108037311,Minister of Niger Delta,2019-08-21,Q5576947-270A45BD-CF90-424D-A07D-6F2F2112C83A
Q59829052,Mohammed Musa Bello,Q59514359,Minister of the Federal Capital Territory,2015-05-29,Q59829052-8AE8B3EE-5D26-47DA-A15B-BC787A99B9FC
Q62670421,Osagie Emmanuel Ehanire,Q75157896,Minister of Health,2019-08-01,Q62670421-498112ff-0a22-4f3a-9ddf-987d3642dbc3
Q65938686,Ramatu Tijjani Aliyu,Q111079658,Minister of State for Federal Capital Territory,2019-08-19,Q65938686-6AD73984-CFED-40B7-9DDD-C12D2AF03CA2
Q65953957,Sunday Dare,Q108037328,Minister of Youth and Sports,2019-01-01,Q65953957-B25BFFCD-D761-4FF6-9B63-F46160AF6716
Q66039284,Goddy Jedy Agba,Q111079710,Minister of State for Power,2019-08-21,Q66039284-79ED7D19-550F-45C7-A333-BBD96CFF955B
Q66309734,Sharon Ikeazor,Q108037339,Minister of State Environment,2019-08-21,Q66309734-AA423AF4-0321-444E-BC1A-2249C482AB5D
Q66309786,Suleiman Adamu Kazaure,Q108037321,Minister of Water Resources,2015-11-01,Q66309786-447ABA62-5F0B-4795-9BA9-55EFA6C6EF69
Q66901800,Chukwuemeka Nwajiuba,Q111079668,Minister of State for Education,2019-08-21,Q66901800-C093AED7-7610-4FB8-91A9-7419F8688AA8
Q7296120,Rauf Aregbesola,Q108035710,Minister of Interior,2019-08-01,Q7296120-2D15FA22-202E-43AE-9155-F79D400D8213
Q73590469,Mariam Yalwaji Katagum,Q111079666,"Minister of State for Industry, Trade and Investment",2019-08-21,Q73590469-17452C0B-967C-4438-802B-E84D92AA4643
Q7370548,Rotimi Amaechi,Q108036175,Minister of Transportation,2019-08-21,Q7370548-2E1D4456-5242-47F0-87EB-CE5B482AC471
Q75184824,Olamilekan Adegbite,Q108035716,Minister of Mines and Steel Development,2019-01-01,Q75184824-6C527CEF-52ED-4CBF-9874-7BAFAD1BFE29
Q7530281,Sirika Hadi,Q54600190,Minister of Aviation of Nigeria,2019-08-22,Q7530281-A938E366-27D1-4AD3-A467-0F5E682493C6
Q99162710,Mustapha Baba Shehuri,Q111079663,Minister of State for Agriculture and Rural Development,2019-08-21,Q99162710-4B18E22A-DC7A-4A31-B737-6995B158995B
Q62356,Babatunde Fashola,Q108036024,Minister of Works and Housing,2015-11-11,Q62356-CB8AA16B-F3D3-4302-9F8D-5DB24D8986AB
